CustomerId;Sobrenome;Credit_Score;Pais;Genero;Idade;Tempo_Credito;Balance;Qtd_Produtos;Possui_Cartao;Membro_Ativo;Salario_Anual;Churn
15761332;Scott;545;France;Male;29.0;10;0.0;2;1.0;0.0;120531.31;0
15692991;P'eng;705;France;Male;29.0;10;0.0;1;1.0;1.0;64849.74;0
15642063;White;602;France;Female;29.0;5;98897.1;1;0.0;1.0;79919.13;0
15621685;Cocci;561;France;Male;29.0;6;123757.52;2;1.0;0.0;84872.66;0
15804822;Hsia;597;France;Male;29.0;3;0.0;2;1.0;1.0;86927.53;0
15769005;Ritchie;701;France;Female;29.0;2;0.0;2;1.0;1.0;10963.04;0
15774192;Nnachetam;577;France;Male;29.0;8;0.0;2;1.0;1.0;126475.79;0
15617705;Ozioma;714;France;Male;29.0;5;141675.23;1;1.0;0.0;175664.25;0
15727391;Collier;646;France;Male;29.0;9;0.0;2;1.0;0.0;143454.95;0
15683947;Nucci;579;France;Male;29.0;3;0.0;2;1.0;1.0;163587.32;0
15681887;H?;679;France;Female;29.0;6;0.0;1;1.0;1.0;54949.73;0
15567855;Chukwufumnanya;623;France;Male;29.0;1;0.0;2;1.0;0.0;39382.06;0
15694864;Nwachukwu;593;France;Male;29.0;1;171982.95;1;0.0;0.0;142834.64;0
15607713;Kaeppel;850;France;Female;29.0;1;0.0;2;1.0;1.0;197996.65;0
15643824;Nwachukwu;697;France;Male;29.0;6;0.0;2;1.0;1.0;161241.65;0
15641877;Tsao;812;France;Female;29.0;2;0.0;2;1.0;1.0;94790.34;0
15705458;Macleod;575;France;Male;29.0;1;90957.81;1;1.0;0.0;156858.2;0
15809823;McLean;597;France;Male;29.0;2;0.0;1;1.0;1.0;162515.17;1
15638047;O'Sullivan;763;France;Female;29.0;10;0.0;2;1.0;1.0;82709.6;0
15635240;Uspensky;584;France;Female;29.0;5;0.0;2;1.0;0.0;127964.54;0
15765258;Nwokike;592;France;Female;29.0;8;0.0;2;1.0;0.0;115525.13;0
15723008;Tseng;593;France;Female;29.0;9;0.0;2;1.0;0.0;76515.79;0
15593250;Hs?;711;France;Female;29.0;9;0.0;2;1.0;0.0;44904.26;0
15587591;Pinto;681;France;Male;29.0;1;0.0;2;1.0;0.0;667.66;0
15641822;Pagnotto;705;France;Female;29.0;0;0.0;2;1.0;0.0;91512.86;0
15696834;Cone;725;France;Female;29.0;6;0.0;2;0.0;0.0;121451.21;0
15682468;Nkemakonam;712;France;Male;29.0;9;141581.06;1;1.0;1.0;141914.96;0
15657317;Nucci;730;France;Male;29.0;6;0.0;2;1.0;1.0;28407.4;0
15632789;Yates;513;France;Female;29.0;5;0.0;1;1.0;1.0;126336.72;0
15703937;T'ien;678;France;Male;29.0;7;0.0;1;1.0;0.0;140586.11;0
15773789;Pagnotto;648;France;Male;29.0;3;0.0;2;1.0;0.0;107961.11;0
15656726;Tsao;699;France;Male;29.0;7;0.0;2;1.0;1.0;51387.1;0
15677223;Hs?;607;France;Male;29.0;1;0.0;1;0.0;1.0;179655.85;0
15792475;Palermo;655;France;Female;29.0;3;0.0;2;1.0;0.0;117626.22;0
15739592;Maclean;667;France;Male;29.0;10;0.0;1;1.0;0.0;12096.92;0
15606945;Hs?;598;France;Female;29.0;4;0.0;2;1.0;1.0;73069.09;0
15674811;Genovese;769;France;Male;29.0;9;0.0;1;0.0;1.0;131708.59;1
15681697;Onwuamaeze;850;France;Male;29.0;6;98795.61;1;1.0;1.0;102290.56;0
15744295;Shaw;756;France;Male;29.0;0;97544.29;1;0.0;0.0;114279.63;0
15672821;Fanucci;685;France;Male;29.0;6;0.0;2;1.0;1.0;72330.46;0
15706557;Chia;814;France;Male;29.0;5;143988.57;1;1.0;1.0;89891.4;0
15647800;Ijendu;554;France;Female;29.0;4;0.0;2;1.0;1.0;138051.27;0
15576935;Clements;782;France;Male;29.0;4;0.0;2;1.0;1.0;142566.75;0
15690169;Chukwudi;645;France;Male;29.0;1;141782.57;1;1.0;1.0;4400.32;0
15689786;Hao;690;France;Male;29.0;8;0.0;1;1.0;1.0;101905.34;0
15678760;Azubuike;732;France;Female;29.0;9;0.0;2;1.0;1.0;25339.9;0
15799790;Iloerika;727;France;Male;29.0;2;0.0;2;1.0;0.0;100727.68;0
15661548;Ferri;683;France;Male;29.0;0;157829.12;1;0.0;0.0;129891.66;0
15722532;Maclean;708;France;Male;29.0;7;0.0;2;0.0;0.0;55868.97;0
15575024;Uwaezuoke;744;France;Male;29.0;3;0.0;2;1.0;0.0;143954.99;0
15761387;Chibuzo;531;France;Male;29.0;3;103544.68;2;1.0;1.0;145575.93;0
15605276;Brothers;724;France;Male;29.0;4;0.0;2;1.0;0.0;180066.59;0
15702300;Walker;671;France;Male;29.0;5;0.0;2;0.0;0.0;120893.07;0
15642870;Ross;773;France;Male;29.0;8;0.0;2;1.0;0.0;168650.4;0
15654060;Koch;605;France;Male;29.0;6;0.0;2;0.0;1.0;88866.92;0
15652658;Y?an;593;France;Male;29.0;8;0.0;1;0.0;0.0;126812.53;0
15656937;Smith;694;France;Male;29.0;6;0.0;2;1.0;0.0;176768.28;0
15702801;Ts'ao;677;France;Female;29.0;3;86616.35;1;0.0;1.0;91903.9;0
15672798;Liao;670;France;Male;29.0;9;0.0;2;1.0;0.0;64511.44;0
15773469;Clark;611;France;Male;29.0;1;0.0;2;1.0;0.0;126494.82;0
15790594;Brown;703;France;Female;29.0;9;0.0;2;1.0;0.0;53511.12;0
15758028;Brown;732;France;Male;29.0;6;0.0;2;1.0;1.0;193309.12;0
15693764;Hsiung;547;France;Male;29.0;1;0.0;2;1.0;0.0;145700.91;0
15671243;Y?;558;France;Female;29.0;9;0.0;1;0.0;1.0;103787.28;1
15742532;Echezonachukwu;561;France;Female;29.0;9;0.0;2;1.0;1.0;173870.25;0
15600710;T'ien;535;France;Male;29.0;4;0.0;1;1.0;0.0;61450.97;1
15655410;Akhtar;733;France;Male;29.0;7;142582.28;1;1.0;0.0;132054.34;0
15695174;Chang;679;France;Female;29.0;8;132954.64;2;1.0;1.0;146715.07;0
15726250;Hsia;602;France;Female;29.0;3;0.0;2;1.0;1.0;22614.19;0
15776596;Fiorentini;459;France;Female;29.0;7;0.0;1;1.0;1.0;151375.75;0
15692226;Onwumelu;774;France;Female;29.0;9;142997.46;1;1.0;1.0;84133.48;0
15793954;Goliwe;667;France;Male;29.0;8;0.0;2;1.0;0.0;133040.51;0
15567855;Chukwufumnanya;623;France;Female;29.0;2;0.0;2;0.0;0.0;39382.06;0
15603830;Dann;622;France;Male;29.0;7;0.0;2;1.0;1.0;79775.67;0
15641640;Frolov;686;France;Male;29.0;5;0.0;2;1.0;1.0;181419.29;0
15772479;Montgomery;507;France;Male;29.0;4;0.0;2;1.0;0.0;123587.83;0
15567855;Chukwufumnanya;639;France;Female;29.0;1;0.0;2;0.0;1.0;39382.06;0
15635367;Y?an;648;France;Male;29.0;7;0.0;2;1.0;0.0;166586.99;0
15637954;Lewis;637;France;Female;29.0;3;155470.55;1;1.0;1.0;53718.28;0
15651272;Reyes;786;France;Male;29.0;5;0.0;2;1.0;0.0;81452.29;1
15715117;Milanesi;588;France;Female;29.0;8;0.0;1;0.0;1.0;55818.37;0
15585835;Onyemauchechukwu;681;France;Male;29.0;2;120105.88;1;1.0;0.0;132861.87;0
15576945;Clements;582;France;Male;29.0;1;0.0;1;0.0;0.0;142516.35;0
15780677;Jackson;717;France;Female;29.0;4;0.0;2;1.0;0.0;170528.63;0
15783501;Mazzanti;801;France;Female;29.0;5;0.0;2;1.0;1.0;184399.76;0
15719309;Pirozzi;665;France;Male;29.0;10;151675.65;1;1.0;1.0;125445.8;0
15745804;Ch'ien;825;France;Male;29.0;10;0.0;2;1.0;1.0;31825.84;0
15580953;P'an;562;France;Female;29.0;6;0.0;2;1.0;0.0;27862.58;0
15765650;Pagnotto;506;France;Female;29.0;1;0.0;2;1.0;1.0;125010.24;0
15693462;Lu;754;France;Female;29.0;6;0.0;1;1.0;0.0;113046.31;0
15624397;Chikere;781;France;Male;29.0;10;0.0;2;0.0;0.0;172097.4;0
15788659;Howells;590;France;Male;29.0;4;0.0;2;1.0;1.0;137537.22;0
15604732;Brown;651;France;Male;29.0;7;0.0;1;0.0;1.0;70928.96;0
15656471;Nkemakolam;707;France;Female;29.0;2;0.0;2;1.0;1.0;125445.6;0
15622003;Onyemauchechukwu;689;France;Female;29.0;5;0.0;2;0.0;0.0;65832.3;0
15706729;Hsiao;537;France;Male;29.0;5;0.0;1;1.0;0.0;9904.63;1
15808849;Nnachetam;561;France;Female;29.0;4;0.0;2;0.0;0.0;157959.02;0
15739223;Zikoranachidimma;850;France;Female;29.0;2;0.0;2;1.0;1.0;58844.84;0
15643817;K?;619;France;Male;29.0;9;145553.96;1;1.0;0.0;54954.37;0
15779183;Tsai;681;France;Male;29.0;1;0.0;2;1.0;1.0;67734.79;0
15730353;Olisaemeka;676;France;Male;29.0;6;0.0;2;1.0;1.0;147484.13;0
15665868;Nwachinemelu;685;France;Male;29.0;3;0.0;2;0.0;0.0;116547.58;0
15610765;Onwumelu;559;France;Male;29.0;1;0.0;2;1.0;0.0;155639.76;0
15761976;Mazzanti;695;France;Male;29.0;4;0.0;1;1.0;1.0;174094.2;0
15684951;Onuchukwu;850;France;Female;29.0;6;0.0;2;1.0;1.0;121846.81;0
15702601;Maclean;773;France;Male;29.0;8;153870.52;1;1.0;0.0;171762.87;0
15600724;Townsend;679;France;Male;29.0;5;0.0;2;0.0;1.0;140168.36;0
15703394;Mancini;757;France;Female;29.0;3;0.0;2;1.0;0.0;151871.84;0
15645511;Chukwudi;533;France;Female;29.0;4;0.0;2;1.0;1.0;107415.02;0
15711386;Trentini;724;France;Female;29.0;6;0.0;2;0.0;0.0;64729.51;1
15701109;Nnachetam;549;France;Male;29.0;9;0.0;2;1.0;1.0;139953.94;0
15682757;Pardey;734;France;Male;29.0;2;89039.9;1;0.0;1.0;107640.25;0
15686939;Zikoranachidimma;711;France;Male;29.0;9;136812.64;1;1.0;0.0;166588.31;0
15804822;McKenzie;561;France;Male;29.0;6;0.0;2;0.0;0.0;87771.06;0
15772650;Milne;716;France;Male;29.0;4;0.0;2;0.0;1.0;139410.01;0
15724648;Chikezie;725;France;Male;29.0;6;98684.15;1;0.0;0.0;133720.57;1
15666810;Iadanza;615;France;Male;29.0;9;0.0;2;1.0;0.0;176913.87;0
15720579;Tien;704;France;Male;29.0;1;0.0;2;1.0;0.0;160819.19;0
15679966;Onyinyechukwuka;599;France;Female;29.0;2;118577.24;1;1.0;1.0;152210.81;0
15705301;Arcuri;583;France;Male;29.0;4;121823.4;2;1.0;1.0;50368.63;0
15761706;Kao;624;France;Female;29.0;7;0.0;2;1.0;1.0;174770.14;0
15669994;Hs?;681;France;Male;29.0;4;0.0;1;1.0;1.0;61811.1;0
15642991;Tsai;535;France;Female;29.0;7;0.0;2;1.0;0.0;23237.25;0
15602454;Kao;574;France;Female;29.0;1;0.0;2;0.0;0.0;75860.3;0
15795540;Ch'in;679;France;Male;29.0;7;99713.87;1;1.0;1.0;161848.03;0
15593959;Nkemakonam;678;France;Female;29.0;7;0.0;2;1.0;1.0;182865.89;0
15603851;Nwankwo;686;France;Male;29.0;8;0.0;2;0.0;1.0;172665.39;0
15672692;Ugochukwu;702;France;Male;29.0;3;102773.2;1;1.0;0.0;52874.01;0
15608726;Bryant;728;France;Male;29.0;2;0.0;2;1.0;0.0;54560.79;0
15654878;Yobanna;450;France;Male;29.0;7;117199.8;2;1.0;0.0;43480.63;0
15804962;Nnaife;744;France;Male;29.0;7;0.0;2;1.0;0.0;193099.43;0
15710687;Secombe;640;France;Male;29.0;5;155114.9;2;1.0;0.0;188435.38;0
15737267;Clark;528;France;Male;29.0;7;0.0;1;1.0;0.0;79240.9;1
15640507;Nwankwo;659;France;Male;29.0;5;0.0;2;0.0;0.0;173989.66;0
15629150;Lettiere;543;France;Male;29.0;3;130169.39;1;1.0;0.0;11663.09;0
15723884;Calabresi;633;France;Male;29.0;7;0.0;1;0.0;0.0;51358.66;0
15793856;Onyekachi;687;France;Female;29.0;2;0.0;2;1.0;0.0;160548.72;0
15714397;Trentino;647;France;Female;29.0;8;0.0;1;1.0;1.0;96823.32;0
15798895;Ijendu;757;France;Male;29.0;5;165969.26;1;1.0;0.0;86079.67;0
15669944;Ts'ui;749;France;Male;29.0;3;105514.66;2;0.0;0.0;152423.69;0
15750080;Folliero;751;France;Female;29.0;8;0.0;2;1.0;0.0;92930.03;0
15777045;Baresi;714;France;Male;29.0;5;0.0;1;1.0;0.0;120830.73;0
15685019;Graham;528;France;Male;29.0;3;0.0;1;1.0;1.0;55972.56;0
15744517;Yeh;611;France;Male;29.0;9;0.0;2;1.0;1.0;176902.41;0
15635597;Myers;781;France;Female;29.0;10;0.0;2;0.0;0.0;172097.4;0
15790093;Onochie;633;France;Male;29.0;7;0.0;1;1.0;0.0;130224.73;0
15724145;Davidson;707;France;Male;29.0;1;0.0;2;1.0;1.0;132943.88;0
15609356;Hs?;687;France;Male;29.0;9;108908.73;1;1.0;1.0;59559.81;0
15603481;Hunter;706;France;Female;29.0;4;0.0;1;0.0;0.0;12440.44;0
15754820;Hsia;521;France;Male;29.0;5;121854.45;2;1.0;1.0;76621.49;0
15798868;Tretyakova;545;France;Female;29.0;9;0.0;2;1.0;0.0;26684.83;0
15604818;Manners;766;France;Female;29.0;10;0.0;2;1.0;1.0;60552.44;0
15806926;Watson;615;France;Female;29.0;2;97440.02;2;1.0;1.0;139816.1;0
15612444;Manfrin;679;France;Male;29.0;3;0.0;2;1.0;0.0;146090.38;0
15685019;Graham;528;France;Female;29.0;10;102787.42;1;1.0;0.0;55972.56;1
15793343;Yeh;766;France;Female;29.0;9;68598.56;1;1.0;1.0;157862.82;0
15677317;Ugochukwutubelum;605;France;Female;29.0;4;0.0;1;1.0;0.0;86764.46;1
15681439;Sun;554;France;Female;29.0;3;157098.52;1;0.0;1.0;142670.61;0
15717290;Ojiofor;730;France;Female;29.0;4;95624.36;1;0.0;0.0;61312.15;0
15667633;Hsu;771;France;Male;29.0;7;119714.75;1;0.0;0.0;131917.94;0
15683462;T'ang;659;France;Male;29.0;4;0.0;1;1.0;0.0;81290.65;0
15691808;Smith;579;France;Male;29.0;2;0.0;1;1.0;1.0;171340.68;0
15675501;Chinomso;539;France;Male;29.0;1;145536.35;1;1.0;0.0;114474.02;0
15602731;P'eng;773;France;Male;29.0;6;0.0;2;1.0;1.0;91817.38;0
15602998;Shao;731;France;Female;29.0;5;0.0;2;1.0;0.0;73322.47;0
15667932;Onuora;718;France;Female;29.0;8;0.0;2;1.0;0.0;145558.42;0
15574577;Kao;635;France;Female;29.0;8;0.0;2;1.0;1.0;156891.79;0
15682576;Liardet;850;France;Female;29.0;7;0.0;2;1.0;0.0;84300.4;0
15770174;Piazza;762;France;Male;29.0;6;141389.06;2;1.0;1.0;54122.89;0
15651287;Uwaezuoke;655;France;Male;29.0;9;160576.17;1;1.0;0.0;162703.1;0
15576928;Clements;723;France;Female;29.0;0;0.0;2;1.0;1.0;142516.35;0
15696834;Cone;530;France;Female;29.0;4;0.0;1;0.0;0.0;121451.21;1
15768881;Saunders;738;France;Male;29.0;2;0.0;2;1.0;0.0;170421.13;0
15676810;T'ang;661;France;Male;29.0;1;118577.24;1;1.0;1.0;15336.4;0
15668830;Wan;724;France;Male;29.0;5;0.0;2;1.0;1.0;60721.4;0
15642934;Tung;639;France;Female;29.0;8;0.0;2;1.0;0.0;23237.25;0
15637954;Brazenor;562;France;Male;29.0;9;0.0;1;1.0;1.0;58632.37;0
15669987;Uwaezuoke;678;France;Male;29.0;3;0.0;2;1.0;0.0;131807.14;0
15676526;Babbage;712;France;Male;29.0;7;0.0;2;1.0;0.0;179834.45;0
15734524;Wang;646;France;Male;29.0;4;0.0;2;1.0;0.0;170426.65;0
15809823;Chukwudi;807;France;Female;29.0;7;0.0;2;0.0;1.0;137523.01;0
15726796;Zhirov;627;France;Male;29.0;8;0.0;2;1.0;0.0;72975.48;0
15795747;Lucchese;677;France;Male;29.0;7;0.0;2;0.0;0.0;126477.41;0
15600392;Onyemauchechukwu;670;France;Male;29.0;6;137453.43;2;0.0;0.0;84760.32;0
15663923;Nwokezuike;707;France;Male;29.0;8;0.0;2;1.0;1.0;158043.11;0
15578738;Tsai;544;France;Male;29.0;8;0.0;2;1.0;0.0;151924.9;0
15644522;Ritchie;670;France;Female;29.0;6;0.0;1;1.0;0.0;1485.55;0
15756820;Nwachukwu;686;France;Male;29.0;1;0.0;2;0.0;1.0;86786.33;0
15721719;Chibugo;542;France;Male;29.0;7;0.0;2;0.0;1.0;196651.72;0
15734438;Kanayochukwu;738;France;Female;29.0;4;0.0;2;1.0;0.0;121846.81;0
15680436;Hsing;496;France;Male;29.0;3;0.0;2;1.0;0.0;164804.02;1
15808526;Cartwright;655;France;Male;29.0;0;0.0;2;1.0;1.0;96590.39;0
15750728;Pinto;483;France;Female;29.0;4;0.0;1;1.0;0.0;160383.47;0
15677435;Kazantseva;647;France;Female;29.0;0;98263.46;1;1.0;0.0;164717.95;0
15668289;McWilliams;599;France;Male;29.0;9;0.0;2;1.0;1.0;151822.66;0
15772995;Horsley;790;France;Male;29.0;4;0.0;2;1.0;0.0;86022.09;0
15777054;Archer;694;France;Male;29.0;1;83181.29;1;1.0;1.0;138176.78;0
15605036;Fyodorova;486;France;Male;29.0;3;0.0;2;1.0;0.0;141756.94;0
15611171;Onyemauchechi;591;France;Male;29.0;8;122570.89;1;0.0;0.0;137037.97;0
15731781;Onyemachukwu;642;France;Male;29.0;7;0.0;2;1.0;0.0;178393.68;0
15717398;Fielding;464;France;Male;29.0;4;0.0;1;1.0;1.0;73686.75;0
15594878;Ts'ui;724;France;Male;29.0;10;0.0;2;1.0;1.0;179521.24;0
15685872;Godfrey;628;France;Male;29.0;2;146622.35;2;1.0;1.0;173495.77;0
15696989;Rizzo;730;France;Female;29.0;1;0.0;4;1.0;1.0;106761.47;1
15798868;T'ien;641;France;Male;29.0;5;0.0;2;0.0;1.0;134871.01;0
15675185;Andrews;846;France;Male;29.0;2;128744.04;2;1.0;1.0;47454.93;0
15641490;Manna;714;France;Male;29.0;9;0.0;2;1.0;0.0;147055.96;0
15791944;Lucciano;711;France;Male;29.0;3;102985.01;1;1.0;0.0;131283.6;0
15592025;Maclean;599;France;Female;29.0;2;0.0;1;1.0;1.0;121568.37;0
15733261;Kung;427;France;Female;29.0;1;141325.56;1;1.0;0.0;93835.64;0
15656086;Iadanza;679;France;Female;29.0;2;0.0;2;1.0;0.0;134901.57;0
15569867;Chinweuba;708;France;Female;29.0;10;0.0;2;1.0;0.0;19842.22;0
15576044;Macdonald;549;France;Male;29.0;6;0.0;2;0.0;1.0;143835.76;0
15782758;Kambinachi;585;France;Male;29.0;6;117438.92;2;1.0;1.0;86786.41;0
15785290;Kao;579;France;Male;29.0;9;0.0;1;1.0;0.0;8342.35;0
15714877;MacDevitt;607;France;Male;29.0;10;0.0;2;1.0;1.0;137508.31;0
15783029;Teng;615;France;Male;29.0;1;0.0;2;0.0;1.0;171465.19;0
15605067;Nwachinemelu;637;France;Female;29.0;4;0.0;2;1.0;0.0;3453.4;0
15621457;Chu;850;France;Male;29.0;6;96654.72;2;0.0;0.0;152740.16;0
15738835;Hsia;638;France;Female;29.0;9;101985.81;2;1.0;1.0;43801.27;0
15636756;Marino;575;France;Female;29.0;3;0.0;2;1.0;0.0;189613.12;0
15806945;Clements;707;France;Male;29.0;8;0.0;2;1.0;0.0;113666.48;0
15684512;Padovano;708;France;Female;29.0;3;0.0;2;1.0;0.0;130664.79;0
15781342;K'ung;727;France;Male;29.0;5;0.0;2;1.0;1.0;134441.6;0
15653770;Hsia;718;France;Male;29.0;6;0.0;2;1.0;1.0;167553.06;0
15598847;Obialo;682;France;Female;29.0;6;0.0;2;0.0;1.0;112687.48;0
15654074;Milani;535;France;Female;29.0;6;0.0;2;1.0;0.0;142963.29;0
15578799;Chukwudi;706;France;Female;29.0;9;140197.18;1;1.0;1.0;171045.31;0
15660866;Chimaobim;640;France;Female;29.0;3;0.0;2;0.0;0.0;2743.69;0
15720713;Chibueze;850;France;Female;29.0;10;0.0;3;1.0;1.0;199775.67;1
15693947;Naylor;683;France;Male;29.0;3;0.0;2;1.0;1.0;123885.88;0
15760090;Pisano;640;France;Male;29.0;7;0.0;2;1.0;1.0;131097.9;0
15806901;Nwankwo;639;France;Male;29.0;3;0.0;2;1.0;1.0;148780.53;0
15679968;Dale;669;France;Male;29.0;7;0.0;2;1.0;1.0;138145.62;0
15691387;Agafonova;483;France;Male;29.0;9;0.0;1;0.0;1.0;81634.45;0
15781871;Palerma;616;France;Female;29.0;1;0.0;2;1.0;1.0;167981.99;0
15693814;Nwachinemelu;751;France;Male;29.0;8;0.0;1;1.0;0.0;108876.75;0
15699247;Nwachinemelu;730;France;Male;29.0;7;0.0;1;1.0;1.0;161811.23;0
15715951;Yermakova;762;France;Female;29.0;2;0.0;1;1.0;0.0;184524.64;0
15671779;Tung;754;France;Female;29.0;5;0.0;1;0.0;0.0;81753.92;1
15682540;Lo Duca;648;France;Male;29.0;0;0.0;2;1.0;0.0;126104.98;0
15691387;Agafonova;797;France;Male;29.0;8;0.0;2;1.0;1.0;81634.45;0
15761775;Onwuatuegwu;738;France;Male;29.0;1;95858.69;1;1.0;1.0;71097.8;0
15671243;Y?;558;France;Female;29.0;9;0.0;2;1.0;0.0;103787.28;0
15682563;Nwachinemelu;621;France;Male;29.0;7;0.0;2;1.0;0.0;120586.32;0
15682547;Lucchesi;649;France;Female;29.0;10;0.0;2;0.0;1.0;80416.16;0
15592578;Shih;730;France;Female;29.0;4;0.0;2;1.0;0.0;24267.28;0
15734765;Scott;593;France;Male;29.0;3;0.0;2;1.0;1.0;182726.22;0
15705738;Lucchesi;610;France;Male;29.0;5;0.0;2;1.0;0.0;84420.75;0
15606436;Ch'en;579;France;Male;29.0;5;109799.55;1;1.0;1.0;55868.97;0
15673599;Lettiere;535;France;Female;29.0;7;0.0;2;1.0;0.0;168822.71;0
15758025;Nwabugwu;686;France;Male;29.0;9;0.0;2;0.0;1.0;127059.04;0
15794414;Nkemakonam;645;France;Male;29.0;4;111432.13;1;1.0;1.0;133672.61;0
15677796;K?;641;France;Male;29.0;3;0.0;2;0.0;0.0;87067.73;0
15778861;Hargraves;716;France;Male;29.0;2;0.0;1;1.0;0.0;120790.02;0
15668943;Chuang;711;France;Female;29.0;9;143545.96;2;1.0;0.0;56639.43;0
15771383;Ndubueze;678;France;Male;29.0;6;0.0;2;1.0;0.0;179655.87;0
15751531;H?;593;France;Male;29.0;8;0.0;2;0.0;0.0;157549.6;0
15683947;T'ien;492;France;Male;29.0;5;0.0;2;1.0;0.0;82662.73;0
15724691;Lo Duca;653;France;Female;29.0;8;102338.19;1;1.0;0.0;138361.48;0
15621870;Nweke;614;France;Male;29.0;6;0.0;2;0.0;0.0;163550.58;0
15694209;Walker;710;France;Female;29.0;9;131519.49;2;1.0;1.0;51752.18;0
15780045;Milne;676;France;Male;29.0;7;0.0;2;1.0;0.0;103560.56;0
15630106;Cremonesi;718;France;Male;29.0;4;0.0;2;1.0;1.0;29937.75;0
15737998;P'eng;663;France;Male;29.0;7;0.0;2;1.0;0.0;67623.41;0
15682467;Ponomarev;583;France;Male;29.0;7;136496.12;1;0.0;1.0;94544.88;0
15802575;Fanucci;733;France;Male;29.0;5;0.0;2;1.0;0.0;17095.49;0
15642991;Tung;850;France;Male;29.0;7;0.0;2;1.0;0.0;23237.25;0
15805884;Rippey;850;France;Male;29.0;2;0.0;2;0.0;0.0;130861.95;0
15572767;Shelby;777;France;Male;29.0;2;122311.21;1;0.0;0.0;124489.88;0
15704769;Smith;695;France;Female;29.0;4;133767.19;1;0.0;0.0;158937.55;0
15775108;Lucchesi;753;France;Male;29.0;6;0.0;2;1.0;0.0;90896.04;0
15758856;K'ung;585;France;Male;29.0;1;110527.17;2;1.0;1.0;165082.25;0
15761674;T'ang;554;France;Male;29.0;6;135927.34;1;1.0;1.0;135925.48;0
15687559;Ugochukwu;687;France;Male;29.0;8;0.0;2;1.0;1.0;141452.01;0
15576676;Eluemuno;682;France;Male;29.0;2;0.0;2;1.0;0.0;147720.56;0
15596800;Yobanna;639;France;Female;29.0;0;0.0;2;1.0;0.0;71753.62;0
15682461;Ch'iu;663;France;Male;29.0;1;71187.9;1;1.0;0.0;181224.64;0
15770141;Baresi;683;France;Female;29.0;1;0.0;2;0.0;0.0;160122.66;0
15584577;Nwoye;699;France;Female;29.0;4;0.0;2;1.0;1.0;121763.88;0
15727358;Ch'ang;535;France;Female;29.0;9;0.0;2;1.0;1.0;28797.72;0
15761131;White;646;France;Male;29.0;5;97473.14;1;1.0;1.0;24506.97;0
15638605;Chijindum;503;France;Female;29.0;8;0.0;2;1.0;1.0;137898.59;0
15679200;Cocci;807;France;Male;29.0;9;0.0;1;0.0;0.0;172097.4;1
15695097;Tseng;619;France;Male;29.0;10;115961.26;1;0.0;0.0;89990.25;0
15651022;Hsueh;646;France;Female;29.0;1;0.0;1;1.0;1.0;66463.62;0
15721116;Tien;807;France;Male;29.0;2;0.0;2;1.0;1.0;101348.58;0
15745354;Hsia;629;France;Male;29.0;3;104783.86;1;1.0;0.0;93336.1;0
15736250;Johnson;644;France;Male;29.0;9;0.0;2;1.0;1.0;48849.89;0
15568562;Moss;654;France;Male;29.0;6;0.0;2;1.0;1.0;171037.63;0
15666032;K'ung;679;France;Male;29.0;4;0.0;2;1.0;0.0;153605.75;0
15799186;Sagese;759;France;Female;29.0;4;0.0;2;1.0;0.0;192505.62;0
15646566;Onyemauchechukwu;781;France;Male;29.0;4;0.0;2;1.0;0.0;54474.48;0
15811978;Yobanna;719;France;Male;29.0;5;0.0;2;0.0;1.0;65864.5;0
15777586;Maclean;713;France;Female;29.0;9;134378.11;1;1.0;1.0;50774.1;1
15607597;Ch'in;721;France;Female;29.0;1;111084.58;1;1.0;1.0;92377.22;0
15572631;Trevisani;686;France;Female;29.0;1;0.0;2;1.0;0.0;134794.02;0
15791925;Palermo;751;France;Female;29.0;10;98752.51;2;1.0;0.0;45610.63;0
15570060;Onyemachukwu;633;France;Male;29.0;3;0.0;2;0.0;1.0;93839.6;0
15683693;Ponomarev;637;France;Male;29.0;8;130170.09;2;1.0;0.0;58420.41;0
15592379;Hsueh;790;France;Male;29.0;8;0.0;2;1.0;1.0;172668.39;0
15620030;Jamieson;744;France;Male;29.0;1;0.0;1;0.0;1.0;82422.97;0
15642991;Tung;559;France;Female;29.0;5;0.0;2;1.0;0.0;23237.25;0
15672801;Genovesi;613;France;Male;29.0;8;0.0;1;1.0;0.0;116663.83;0
15807525;Bailey;667;France;Female;29.0;2;0.0;2;1.0;1.0;33879.26;0
15616471;Liao;715;France;Female;29.0;8;0.0;2;0.0;0.0;135650.53;0
15627848;Okwudiliolisa;681;France;Female;29.0;8;0.0;2;1.0;1.0;67845.86;0
15752801;Scott;695;France;Male;29.0;1;148856.19;1;0.0;0.0;164816.53;0
15641675;Lai;651;France;Male;29.0;7;0.0;2;1.0;1.0;131953.23;0
15613141;Ts'ao;650;France;Female;29.0;6;0.0;2;0.0;1.0;182076.85;0
15614782;Hsieh;686;France;Female;29.0;7;0.0;2;0.0;0.0;184474.15;0
15758831;H?;718;France;Female;29.0;4;0.0;2;1.0;1.0;71409.12;0
15742809;P'eng;712;France;Female;29.0;7;0.0;2;1.0;0.0;122547.58;0
15790067;Onwumelu;692;France;Female;29.0;1;102954.68;2;0.0;1.0;154377.3;0
15622443;Cremonesi;749;France;Male;29.0;2;0.0;2;1.0;1.0;88876.47;0
15580149;P'eng;698;France;Female;29.0;2;0.0;2;1.0;0.0;122373.42;0
